Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/mqueue,JFSFILE /dev/hugepages,JFSFILE /var/lib/docker/overlay,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET veth116834d-read-KB/s,NET eth0-read-KB/s,NET lo-read-KB/s,NET docker0-read-KB/s,NET veth116834d-write-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NET docker0-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET veth116834d-reads/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET docker0-reads/s,NETPACKET veth116834d-writes/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETPACKET docker0-writes/s,NETTOTAL docker0-KB/s,NETTOTAL docker0-packets/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,NETTOTAL veth116834d-KB/s,NETTOTAL veth116834d-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,rcuos/0 (12) %CPU,rcuos/0 (12) %Usr,rcuos/0 (12) %Sys,rcuos/0 (12) %Wait,rcuos/0 (12) Size,rcuos/0 (12) ResSet,rcuos/0 (12) ResText,rcuos/0 (12) ResData,rcuos/0 (12) ShdLib,rcuos/0 (12) MinorFault,rcuos/0 (12) MajorFault,collectd (2255) %CPU,collectd (2255) %Usr,collectd (2255) %Sys,collectd (2255) %Wait,collectd (2255) Size,collectd (2255) ResSet,collectd (2255) ResText,collectd (2255) ResData,collectd (2255) ShdLib,collectd (2255) MinorFault,collectd (2255) MajorFault,systemd-journal (233) %CPU,systemd-journal (233) %Usr,systemd-journal (233) %Sys,systemd-journal (233) %Wait,systemd-journal (233) Size,systemd-journal (233) ResSet,systemd-journal (233) ResText,systemd-journal (233) ResData,systemd-journal (233) ShdLib,systemd-journal (233) MinorFault,systemd-journal (233) MajorFault,rightlink (2643) %CPU,rightlink (2643) %Usr,rightlink (2643) %Sys,rightlink (2643) %Wait,rightlink (2643) Size,rightlink (2643) ResSet,rightlink (2643) ResText,rightlink (2643) ResData,rightlink (2643) ShdLib,rightlink (2643) MinorFault,rightlink (2643) MajorFault,nmon (29717) %CPU,nmon (29717) %Usr,nmon (29717) %Sys,nmon (29717) %Wait,nmon (29717) Size,nmon (29717) ResSet,nmon (29717) ResText,nmon (29717) ResData,nmon (29717) ShdLib,nmon (29717) MinorFault,nmon (29717) MajorFault,rngd (312) %CPU,rngd (312) %Usr,rngd (312) %Sys,rngd (312) %Wait,rngd (312) Size,rngd (312) ResSet,rngd (312) ResText,rngd (312) ResData,rngd (312) ShdLib,rngd (312) MinorFault,rngd (312) MajorFault,rsyslogd (313) %CPU,rsyslogd (313) %Usr,rsyslogd (313) %Sys,rsyslogd (313) %Wait,rsyslogd (313) Size,rsyslogd (313) ResSet,rsyslogd (313) ResText,rsyslogd (313) ResData,rsyslogd (313) ShdLib,rsyslogd (313) MinorFault,rsyslogd (313) MajorFault,dbus-daemon (320) %CPU,dbus-daemon (320) %Usr,dbus-daemon (320) %Sys,dbus-daemon (320) %Wait,dbus-daemon (320) Size,dbus-daemon (320) ResSet,dbus-daemon (320) ResText,dbus-daemon (320) ResData,dbus-daemon (320) ShdLib,dbus-daemon (320) MinorFault,dbus-daemon (320) MajorFault,dockerd (701) %CPU,dockerd (701) %Usr,dockerd (701) %Sys,dockerd (701) %Wait,dockerd (701) Size,dockerd (701) ResSet,dockerd (701) ResText,dockerd (701) ResData,dockerd (701) ShdLib,dockerd (701) MinorFault,dockerd (701) MajorFault,nginx (7906) %CPU,nginx (7906) %Usr,nginx (7906) %Sys,nginx (7906) %Wait,nginx (7906) Size,nginx (7906) ResSet,nginx (7906) ResText,nginx (7906) ResData,nginx (7906) ShdLib,nginx (7906) MinorFault,nginx (7906) MajorFault,nginx (7907) %CPU,nginx (7907) %Usr,nginx (7907) %Sys,nginx (7907) %Wait,nginx (7907) Size,nginx (7907) ResSet,nginx (7907) ResText,nginx (7907) ResData,nginx (7907) ShdLib,nginx (7907) MinorFault,nginx (7907) MajorFault,google_accounts (860) %CPU,google_accounts (860) %Usr,google_accounts (860) %Sys,google_accounts (860) %Wait,google_accounts (860) Size,google_accounts (860) ResSet,google_accounts (860) ResText,google_accounts (860) ResData,google_accounts (860) ShdLib,google_accounts (860) MinorFault,google_accounts (860) MajorFault,docker-containe (926) %CPU,docker-containe (926) %Usr,docker-containe (926) %Sys,docker-containe (926) %Wait,docker-containe (926) Size,docker-containe (926) ResSet,docker-containe (926) ResText,docker-containe (926) ResData,docker-containe (926) ShdLib,docker-containe (926) MinorFault,docker-containe (926) MajorFault,nginx %CPU,nginx %Usr,nginx %Sys,nginx %Wait,nginx Size,nginx ResSet,nginx ResText,nginx ResData,nginx ShdLib,nginx MinorFault,nginx MajorFault,nginx Count,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:10:18,0.200,0.200,0.000,0.400,0.100,0.200,0.000,0.300,0.200,0.200,0.000,0.400,0.000,2.000,4.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.100,0.100,0.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.700,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,83.400,83.600,0.000,81.200,83.500,85.900,0.000,83.500,83.600,85.900,169.500,163.100,162.600,325.700,160.800,163.100,0.000,160.800,161.500,162.600,0.000,161.500,164.700,322.300,169.500,325.700,0.000,0.000,166.900,322.300,1.000,0.000,407.600,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.100,0.000,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.050,0.050,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.050,0.050,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.100,0.100,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,6.000,0.000,0.000,1451.000,21763.000,-1.000,0.000,4.000,0.000,0.000,785.000,0.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,918.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:10:28,1.700,1.600,0.000,3.300,1.100,1.700,0.000,2.800,1.400,1.700,0.000,3.100,0.000,2.000,4.900,4.900,4.900,0.600,0.600,0.000,0.000,0.000,15.200,15.200,15.200,3.100,3.100,3.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.600,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,98.700,101.600,0.400,95.600,98.700,99.600,0.400,98.700,101.600,99.600,201.200,231.900,231.600,463.500,229.400,231.900,0.400,229.400,229.600,231.600,0.400,229.600,194.300,459.000,201.200,463.500,0.800,0.800,197.400,459.000,1.000,0.000,804.300,-1.000,-1.000,-1.000,9.900,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,102592.000,38088.000,252.000,764.000,37668.000,55.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.250,0.250,0.000,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.050,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,0.450,0.150,0.300,0.000,217188.000,13552.000,4.000,8748.000,4100.000,1725.000,0.000,,,,,,,,,,,,0.300,0.050,0.250,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,11.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,152.000,0.000,0.000,75820.000,78.000,0.000,150561.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49531.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:10:38,0.000,0.200,0.000,0.200,0.000,0.200,0.000,0.200,0.000,0.200,0.000,0.200,0.000,2.000,12.000,12.000,12.000,0.100,0.100,0.000,0.000,0.000,7.200,7.200,7.200,0.600,0.600,0.600,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.400,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,106.500,106.600,0.000,104.700,106.500,106.600,0.000,106.500,106.600,106.600,213.200,134.600,134.500,269.100,133.000,134.600,0.000,133.000,133.000,134.500,0.000,133.000,211.200,266.000,213.200,269.100,0.000,0.000,213.000,266.000,1.000,0.000,371.900,-1.000,-1.000,-1.000,0.100,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,1.000,2.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,72.000,0.000,0.000,1078.000,1.000,0.000,1099.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1292.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:10:48,0.100,0.300,0.000,0.400,0.100,0.300,0.000,0.400,0.200,0.300,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.300,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,102.200,102.400,0.400,99.400,102.300,103.000,0.400,102.300,102.400,103.000,205.400,207.200,206.900,414.100,205.300,207.200,0.400,205.300,205.600,206.900,0.400,205.600,201.700,410.900,205.400,414.100,0.800,0.800,204.500,410.900,1.000,0.000,591.900,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.050,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10852.000,6696.000,303160.000,4276.000,37.000,0.000,0.150,0.050,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,1.000,2.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,0.000,0.000,0.000,1957.000,0.000,0.000,3067.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:10:58,0.100,0.300,0.000,0.400,0.000,0.100,0.000,0.100,0.100,0.200,0.000,0.300,0.000,2.000,8.000,8.000,8.000,0.200,0.200,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.700,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,112.200,112.300,0.000,109.600,112.300,112.200,0.000,112.300,112.300,112.200,224.500,192.700,192.400,385.100,191.500,192.700,0.000,191.500,191.700,192.400,0.000,191.700,221.900,383.200,224.500,385.100,0.000,0.000,224.500,383.200,1.000,0.000,455.300,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.000,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,0.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,8.000,0.000,0.000,869.000,0.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1008.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:11:08,0.100,0.400,0.000,0.500,0.100,0.400,0.000,0.500,0.100,0.400,0.000,0.500,0.000,2.000,7.500,7.500,7.500,0.100,0.100,0.000,0.000,0.000,50.400,50.400,50.400,6.700,6.700,6.700,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.400,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,147.100,147.800,0.400,142.300,147.700,146.900,0.400,147.700,147.800,146.900,294.700,363.500,353.700,717.200,351.700,363.500,0.400,351.700,361.600,353.700,0.400,361.600,290.000,713.300,294.700,717.200,0.800,0.800,294.800,713.300,1.000,0.000,777.300,-1.000,-1.000,-1.000,0.900,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.000,0.200,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.200,0.000,0.200,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10876.000,6696.000,303160.000,4276.000,49.000,0.000,0.400,0.000,0.400,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,1.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,504.000,0.000,0.000,2445.000,0.000,0.000,3157.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:11:18,0.100,0.100,0.000,0.200,0.100,0.200,0.000,0.300,0.100,0.200,0.000,0.300,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.500,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,99.900,100.000,0.000,97.500,99.900,99.400,0.000,99.900,100.000,99.400,199.400,172.300,171.600,343.900,170.000,172.300,0.000,170.000,170.700,171.600,0.000,170.700,197.400,340.700,199.400,343.900,0.000,0.000,199.800,340.700,2.000,0.000,425.400,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,1.000,2.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,0.000,0.000,0.000,849.000,0.000,0.000,159.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,744.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:11:29,0.200,0.200,0.000,0.400,0.100,0.300,0.000,0.400,0.200,0.200,0.000,0.400,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.300,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,107.900,108.100,0.900,105.300,107.900,109.600,0.900,107.900,108.100,109.600,217.700,191.500,191.000,382.500,189.100,191.500,0.800,189.100,189.600,191.000,0.800,189.600,213.200,378.700,217.700,382.500,1.800,1.600,215.800,378.700,1.000,0.000,521.200,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.050,0.050,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10876.000,6696.000,303160.000,4276.000,36.000,0.000,0.200,0.050,0.150,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,2.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,0.000,0.000,0.000,1976.000,1.000,0.000,3062.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2010.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:11:39,0.000,0.200,0.000,0.200,0.000,0.100,0.000,0.100,0.100,0.200,0.000,0.300,0.000,2.000,8.000,8.000,8.000,0.100,0.100,0.000,0.000,0.000,2.400,2.400,2.400,0.300,0.300,0.300,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4919.200,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,94.800,94.900,0.000,92.500,94.900,96.100,0.000,94.900,94.900,96.100,191.000,170.100,169.800,339.900,168.800,170.100,0.000,168.800,169.100,169.800,0.000,169.100,187.400,337.900,191.000,339.900,0.000,0.000,189.700,337.900,1.000,0.000,428.200,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,1.000,0.000,0.000,0.000,1451.000,21775.000,-1.000,0.000,24.000,0.000,0.000,782.000,0.000,0.000,163.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:11:49,1.500,1.700,0.000,3.200,1.300,1.700,0.000,3.000,1.400,1.700,0.000,3.100,0.000,2.000,4.900,4.900,4.900,0.500,0.500,0.000,0.000,0.000,15.200,15.200,15.200,3.100,3.100,3.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.700,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,127.700,129.500,0.400,124.700,126.600,127.300,0.400,126.600,129.500,127.300,256.800,218.400,217.800,436.200,215.600,218.400,0.400,215.600,216.000,217.800,0.400,216.000,251.300,431.600,256.800,436.200,0.800,0.800,254.300,431.600,1.000,0.000,774.100,-1.000,-1.000,-1.000,10.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,102592.000,38144.000,252.000,764.000,37724.000,55.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.200,0.000,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.050,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.150,0.050,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,0.450,0.150,0.300,0.000,217188.000,13552.000,4.000,8748.000,4100.000,1739.000,0.000,0.100,0.050,0.050,0.000,316136.000,10876.000,6696.000,303160.000,4276.000,35.000,0.000,0.300,0.100,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,5.000,0.000,0.000,1451.000,21789.000,-1.000,0.000,152.000,0.000,0.000,75926.000,79.000,0.000,150724.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39313.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:11:59,0.000,0.100,0.000,0.100,0.000,0.100,0.000,0.100,0.000,0.100,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.600,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,111.200,111.400,0.000,108.500,111.300,111.100,0.000,111.300,111.400,111.100,222.500,198.600,198.200,396.800,197.100,198.600,0.000,197.100,197.600,198.200,0.000,197.600,219.800,394.700,222.500,396.800,0.000,0.000,222.500,394.700,1.000,0.000,461.100,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.050,0.150,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,5.000,0.000,0.000,1451.000,21789.000,-1.000,0.000,0.000,0.000,0.000,904.000,0.000,0.000,151.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:12:09,0.300,0.300,0.000,0.600,0.200,0.300,0.000,0.500,0.300,0.300,0.000,0.600,0.000,2.000,8.400,8.400,8.400,0.300,0.300,0.000,0.000,0.000,8.400,8.400,8.400,1.000,1.000,1.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.900,-0.000,-0.000,0.000,-0.000,1555.900,1173.700,-1.000,0.800,0.000,524.400,0.000,149.900,150.800,0.400,144.400,150.600,151.000,0.400,150.600,150.800,151.000,301.800,417.800,405.700,823.500,403.500,417.800,0.400,403.500,415.400,405.700,0.400,415.400,295.000,818.900,301.800,823.500,0.800,0.800,300.500,818.900,1.000,0.000,828.000,-1.000,-1.000,-1.000,0.900,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.200,0.000,0.200,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.200,0.050,0.150,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.400,0.050,0.350,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,6.000,0.000,0.000,1451.000,21789.000,-1.000,0.000,84.000,0.000,0.000,2801.000,0.000,0.000,3981.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
