Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU003 User%,CPU003 Sys%,CPU003 Wait%,CPU003 CPU%,CPU004 User%,CPU004 Sys%,CPU004 Wait%,CPU004 CPU%,CPU005 User%,CPU005 Sys%,CPU005 Wait%,CPU005 CPU%,CPU006 User%,CPU006 Sys%,CPU006 Wait%,CPU006 CPU%,CPU007 User%,CPU007 Sys%,CPU007 Wait%,CPU007 CPU%,CPU008 User%,CPU008 Sys%,CPU008 Wait%,CPU008 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/hugepages,JFSFILE /dev/mqueue,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET eth0-read-KB/s,NET lo-read-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,zing-licensed (1191) %CPU,zing-licensed (1191) %Usr,zing-licensed (1191) %Sys,zing-licensed (1191) %Wait,zing-licensed (1191) Size,zing-licensed (1191) ResSet,zing-licensed (1191) ResText,zing-licensed (1191) ResData,zing-licensed (1191) ShdLib,zing-licensed (1191) MinorFault,zing-licensed (1191) MajorFault,rcuob/3 (12) %CPU,rcuob/3 (12) %Usr,rcuob/3 (12) %Sys,rcuob/3 (12) %Wait,rcuob/3 (12) Size,rcuob/3 (12) ResSet,rcuob/3 (12) ResText,rcuob/3 (12) ResData,rcuob/3 (12) ShdLib,rcuob/3 (12) MinorFault,rcuob/3 (12) MajorFault,rightlink (1365) %CPU,rightlink (1365) %Usr,rightlink (1365) %Sys,rightlink (1365) %Wait,rightlink (1365) Size,rightlink (1365) ResSet,rightlink (1365) ResText,rightlink (1365) ResData,rightlink (1365) ShdLib,rightlink (1365) MinorFault,rightlink (1365) MajorFault,rcu_sched (17) %CPU,rcu_sched (17) %Usr,rcu_sched (17) %Sys,rcu_sched (17) %Wait,rcu_sched (17) Size,rcu_sched (17) ResSet,rcu_sched (17) ResText,rcu_sched (17) ResData,rcu_sched (17) ShdLib,rcu_sched (17) MinorFault,rcu_sched (17) MajorFault,collectd (1941) %CPU,collectd (1941) %Usr,collectd (1941) %Sys,collectd (1941) %Wait,collectd (1941) Size,collectd (1941) ResSet,collectd (1941) ResText,collectd (1941) ResData,collectd (1941) ShdLib,collectd (1941) MinorFault,collectd (1941) MajorFault,systemd (1) %CPU,systemd (1) %Usr,systemd (1) %Sys,systemd (1) %Wait,systemd (1) Size,systemd (1) ResSet,systemd (1) ResText,systemd (1) ResData,systemd (1) ShdLib,systemd (1) MinorFault,systemd (1) MajorFault,nmon (20806) %CPU,nmon (20806) %Usr,nmon (20806) %Sys,nmon (20806) %Wait,nmon (20806) Size,nmon (20806) ResSet,nmon (20806) ResText,nmon (20806) ResData,nmon (20806) ShdLib,nmon (20806) MinorFault,nmon (20806) MajorFault,systemd-journal (295) %CPU,systemd-journal (295) %Usr,systemd-journal (295) %Sys,systemd-journal (295) %Wait,systemd-journal (295) Size,systemd-journal (295) ResSet,systemd-journal (295) ResText,systemd-journal (295) ResData,systemd-journal (295) ShdLib,systemd-journal (295) MinorFault,systemd-journal (295) MajorFault,rngd (378) %CPU,rngd (378) %Usr,rngd (378) %Sys,rngd (378) %Wait,rngd (378) Size,rngd (378) ResSet,rngd (378) ResText,rngd (378) ResData,rngd (378) ShdLib,rngd (378) MinorFault,rngd (378) MajorFault,dbus-daemon (382) %CPU,dbus-daemon (382) %Usr,dbus-daemon (382) %Sys,dbus-daemon (382) %Wait,dbus-daemon (382) Size,dbus-daemon (382) ResSet,dbus-daemon (382) ResText,dbus-daemon (382) ResData,dbus-daemon (382) ShdLib,dbus-daemon (382) MinorFault,dbus-daemon (382) MajorFault,systemd-logind (424) %CPU,systemd-logind (424) %Usr,systemd-logind (424) %Sys,systemd-logind (424) %Wait,systemd-logind (424) Size,systemd-logind (424) ResSet,systemd-logind (424) ResText,systemd-logind (424) ResData,systemd-logind (424) ShdLib,systemd-logind (424) MinorFault,systemd-logind (424) MajorFault,NetworkManager (426) %CPU,NetworkManager (426) %Usr,NetworkManager (426) %Sys,NetworkManager (426) %Wait,NetworkManager (426) Size,NetworkManager (426) ResSet,NetworkManager (426) ResText,NetworkManager (426) ResData,NetworkManager (426) ShdLib,NetworkManager (426) MinorFault,NetworkManager (426) MajorFault,ksoftirqd/5 (49) %CPU,ksoftirqd/5 (49) %Usr,ksoftirqd/5 (49) %Sys,ksoftirqd/5 (49) %Wait,ksoftirqd/5 (49) Size,ksoftirqd/5 (49) ResSet,ksoftirqd/5 (49) ResText,ksoftirqd/5 (49) ResData,ksoftirqd/5 (49) ShdLib,ksoftirqd/5 (49) MinorFault,ksoftirqd/5 (49) MajorFault,java (7664) %CPU,java (7664) %Usr,java (7664) %Sys,java (7664) %Wait,java (7664) Size,java (7664) ResSet,java (7664) ResText,java (7664) ResData,java (7664) ShdLib,java (7664) MinorFault,java (7664) MajorFault,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:08:16,52.700,3.700,0.000,56.400,55.700,4.100,0.000,59.800,50.900,4.200,0.000,55.100,42.600,3.300,0.000,45.900,44.500,3.300,0.000,47.800,56.600,4.500,0.000,61.100,29.800,1.700,0.000,31.500,41.200,3.200,0.000,44.400,46.600,3.500,0.000,50.100,0.000,8.000,40.000,40.000,40.000,0.400,0.500,0.000,0.000,0.000,24.000,24.000,24.000,0.600,0.600,0.600,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14164.800,-0.000,-0.000,0.000,-0.000,1106.300,2008.400,-1.000,0.800,0.000,399.900,0.000,1825.900,0.900,2338.500,0.900,1825.900,2338.500,4164.400,14228.000,14228.700,28456.700,14228.000,0.800,14228.700,0.800,4164.400,28456.700,1.800,1.600,10.000,0.000,31937.100,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.584,47.111,4.473,0.000,47153320752.000,1262596.000,4.000,4336171488.000,26848.000,0.000,0.000,12.000,0.000,0.000,2545.000,23241.000,-1.000,0.000,240.000,0.000,0.000,49879.000,0.000,0.000,449.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47822.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:26,68.500,3.800,0.000,72.300,74.000,3.700,0.000,77.700,63.500,3.700,0.000,67.200,60.000,3.200,0.000,63.200,68.800,2.400,0.000,71.200,70.500,4.900,0.000,75.400,56.100,2.400,0.000,58.500,58.400,3.600,0.000,62.000,64.900,3.500,0.000,68.400,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14174.900,-0.000,-0.000,0.000,-0.000,1106.400,2008.400,-1.000,0.800,0.000,399.900,0.000,4878.000,0.000,2959.200,0.000,4878.000,2959.200,7837.200,9640.700,9608.800,19249.500,9640.700,0.000,9608.800,0.000,7837.200,19249.500,0.000,0.000,9.000,0.000,25158.800,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.415,65.105,4.310,0.000,47153320752.000,1262596.000,4.000,4336171488.000,26848.000,0.000,0.000,41.000,0.000,0.000,2545.000,23241.000,-1.000,0.000,0.000,0.000,0.000,45646.000,1.000,0.000,167.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39161.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:36,69.600,3.200,0.000,72.800,72.700,3.400,0.000,76.100,69.700,3.100,0.000,72.800,69.300,2.500,0.000,71.800,71.500,2.000,0.000,73.500,76.800,4.200,0.000,81.000,73.400,2.300,0.000,75.700,71.800,2.300,0.000,74.100,71.800,2.900,0.000,74.700,0.000,8.000,10.000,10.000,10.000,0.300,0.300,0.000,0.000,0.000,2.000,2.000,2.000,0.200,0.200,0.200,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14153.800,-0.000,-0.000,0.000,-0.000,1106.500,2024.600,-1.000,0.800,0.000,399.900,0.000,2679.400,0.900,8648.700,0.900,2679.400,8648.700,11328.100,6453.000,6570.600,13023.600,6453.000,0.800,6570.600,0.800,11328.100,13023.600,1.800,1.600,8.000,0.000,21307.600,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.025,0.025,0.000,0.000,479036.000,16032.000,3648.000,463352.000,5340.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.434,71.936,3.498,0.000,47153322804.000,1278896.000,4.000,4336173540.000,26848.000,55.000,0.000,59.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,20.000,0.000,0.000,44810.000,0.000,0.000,1001.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46611.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:46,54.700,4.100,0.000,58.800,63.300,3.700,0.000,67.000,53.500,4.100,0.000,57.600,50.100,3.300,0.000,53.400,50.900,3.100,0.000,54.000,65.700,4.700,0.000,70.400,43.700,2.000,0.000,45.700,50.300,3.300,0.000,53.600,53.900,3.500,0.000,57.400,0.000,8.000,76.000,76.000,76.000,0.400,0.400,0.000,0.000,0.000,30.400,30.400,30.400,0.400,0.400,0.400,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14150.100,-0.000,-0.000,0.000,-0.000,1106.600,2024.800,-1.000,0.800,0.000,399.900,0.000,1742.700,0.000,5237.200,0.000,1742.700,5237.200,6979.900,13369.000,13392.700,26761.700,13369.000,0.000,13392.700,0.000,6979.900,26761.700,0.000,0.000,10.000,0.000,30404.500,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.669,54.296,4.372,0.000,47153322804.000,1278896.000,4.000,4336173540.000,26848.000,0.000,0.000,16.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,304.000,0.000,0.000,53937.000,2.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55079.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:56,47.300,3.600,0.000,50.900,74.200,2.600,0.000,76.800,51.700,4.300,0.000,56.000,43.500,3.900,0.000,47.400,48.400,4.600,0.000,53.000,58.400,4.900,0.000,63.300,27.200,2.200,0.000,29.400,40.300,3.800,0.000,44.100,48.800,3.700,0.000,52.500,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14150.200,-0.000,-0.000,0.000,-0.000,1106.700,2024.900,-1.000,0.800,0.000,399.900,0.000,1808.900,0.900,2343.900,0.900,1808.900,2343.900,4152.800,14076.200,14076.800,28153.000,14076.200,0.800,14076.800,0.800,4152.800,28153.000,1.800,1.600,6.000,0.000,31590.800,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.820,49.148,4.673,0.000,47153322804.000,1278896.000,4.000,4336173540.000,26848.000,0.000,0.000,49.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,0.000,0.000,0.000,49581.000,0.000,0.000,452.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45350.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:06,48.600,3.800,0.000,52.400,54.700,4.100,0.000,58.800,51.000,4.400,0.000,55.400,41.000,3.300,0.000,44.300,46.800,3.500,0.000,50.300,55.900,4.000,0.000,59.900,22.800,1.800,0.000,24.600,39.500,3.500,0.000,43.000,44.900,3.600,0.000,48.500,0.000,8.000,12.000,12.000,12.000,0.200,0.200,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14153.000,-0.000,-0.000,0.000,-0.000,1106.800,2025.000,-1.000,0.800,0.000,399.900,0.000,1880.900,0.000,2459.100,0.000,1880.900,2459.100,4340.000,14777.900,14779.600,29557.500,14777.900,0.000,14779.600,0.000,4340.000,29557.500,0.000,0.000,5.000,0.000,33513.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.864,45.366,4.497,0.000,47153322804.000,1278896.000,4.000,4336173540.000,26848.000,1.000,0.000,77.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,12.000,0.000,0.000,50993.000,1.000,0.000,169.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46434.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:16,51.000,4.200,0.000,55.200,57.400,4.300,0.000,61.700,55.300,4.200,0.000,59.500,55.800,3.400,0.000,59.200,58.800,3.200,0.000,62.000,61.200,4.600,0.000,65.800,42.600,2.000,0.000,44.600,47.500,3.000,0.000,50.500,53.700,3.600,0.000,57.300,0.000,8.000,67.300,67.300,67.300,0.600,0.600,0.000,0.000,0.000,40.400,40.400,40.400,0.600,0.600,0.600,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14149.700,-0.000,-0.000,0.000,-0.000,1107.000,2025.100,-1.000,0.800,0.000,399.900,0.000,1732.400,0.900,2255.200,0.900,1732.400,2255.200,3987.600,13612.100,13613.000,27225.100,13612.100,0.800,13613.000,0.800,3987.600,27225.100,1.800,1.600,4.000,0.000,29821.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,854828.000,4696.000,204.000,738064.000,2836.000,28.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.406,53.984,4.423,0.000,47153322804.000,1278896.000,4.000,4336173540.000,26848.000,0.000,0.000,9.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,404.000,0.000,0.000,47840.000,2.000,0.000,449.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45211.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:26,50.700,4.000,0.000,54.700,55.100,4.100,0.000,59.200,51.900,4.300,0.000,56.200,53.300,3.000,0.000,56.300,49.100,4.200,0.000,53.300,57.700,4.400,0.000,62.100,27.300,2.400,0.000,29.700,53.700,2.700,0.000,56.400,49.800,3.600,0.000,53.400,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14150.900,-0.000,-0.000,0.000,-0.000,1107.100,2025.200,-1.000,0.800,0.000,399.900,0.000,1780.100,0.000,2313.700,0.000,1780.100,2313.700,4093.800,13988.200,13989.200,27977.400,13988.200,0.000,13989.200,0.000,4093.800,27977.400,0.000,0.000,10.000,0.000,31438.000,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.000,0.050,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.511,50.014,4.497,0.000,47153322804.000,1278896.000,4.000,4336173540.000,26848.000,0.000,0.000,39.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,0.000,0.000,0.000,48729.000,0.000,0.000,163.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48587.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:36,47.200,3.100,0.000,50.300,54.600,4.400,0.000,59.000,49.700,4.100,0.000,53.800,39.800,3.100,0.000,42.900,42.100,3.300,0.000,45.400,57.000,4.300,0.000,61.300,28.400,2.100,0.000,30.500,44.400,3.200,0.000,47.600,45.300,3.500,0.000,48.800,0.000,8.000,12.000,12.000,12.000,0.200,0.200,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14150.200,-0.000,-0.000,0.000,-0.000,1107.200,2026.300,-1.000,0.800,0.000,399.900,0.000,1761.200,0.900,2284.900,0.900,1761.200,2284.900,4046.100,13834.900,13835.800,27670.700,13834.900,0.800,13835.800,0.800,4046.100,27670.700,1.800,1.600,3.000,0.000,31129.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.196,45.849,4.348,0.000,47153322804.000,1279876.000,4.000,4336173540.000,26848.000,1.000,0.000,67.000,0.000,0.000,2556.000,23241.000,-1.000,0.000,12.000,0.000,0.000,49145.000,1.000,0.000,453.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45086.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:46,58.000,3.000,0.000,61.000,56.600,3.900,0.000,60.500,62.100,3.800,0.000,65.900,45.900,3.200,0.000,49.100,49.300,3.800,0.000,53.100,58.700,4.200,0.000,62.900,27.000,2.400,0.000,29.400,44.300,3.700,0.000,48.000,50.100,3.500,0.000,53.600,0.000,8.000,72.800,72.800,72.800,0.400,0.300,0.000,0.000,0.000,36.400,36.400,36.400,0.500,0.500,0.500,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14153.000,-0.000,-0.000,0.000,-0.000,1107.300,2024.700,-1.000,0.800,0.000,399.900,0.000,1724.100,0.000,2218.400,0.000,1724.100,2218.400,3942.500,13551.600,13551.900,27103.500,13551.600,0.000,13551.900,0.000,3942.500,27103.500,0.000,0.000,3.000,0.000,30088.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.822,50.461,4.360,0.001,47153302284.000,1278268.000,4.000,4336153020.000,26848.000,0.000,0.000,11.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,364.000,0.000,0.000,47376.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43097.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:56,45.800,4.300,0.000,50.100,53.200,4.400,0.000,57.600,50.600,4.500,0.000,55.100,41.400,3.800,0.000,45.200,45.900,3.800,0.000,49.700,54.200,4.400,0.000,58.600,21.400,2.000,0.000,23.400,27.000,2.500,0.000,29.500,42.300,3.700,0.000,46.000,0.000,8.000,8.000,8.000,8.000,0.100,0.200,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14153.700,-0.000,-0.000,0.000,-0.000,1107.400,2024.700,-1.000,0.800,0.000,399.900,0.000,1813.100,0.900,2326.700,0.900,1813.100,2326.700,4139.800,14227.800,14229.900,28457.700,14227.800,0.800,14229.900,0.800,4139.800,28457.700,1.800,1.600,2.000,0.000,32209.400,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.388,42.803,4.585,0.000,47153302284.000,1278268.000,4.000,4336153020.000,26848.000,0.000,0.000,36.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,8.000,0.000,0.000,49859.000,2.000,0.000,452.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45837.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:10:06,55.800,3.300,0.000,59.100,57.800,4.500,0.000,62.300,48.700,3.800,0.000,52.500,41.700,3.500,0.000,45.200,50.200,4.100,0.000,54.300,59.400,4.500,0.000,63.900,47.300,1.500,0.000,48.800,47.900,3.300,0.000,51.200,51.000,3.500,0.000,54.500,0.000,8.000,12.000,12.000,12.000,0.100,0.100,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14149.700,-0.000,-0.000,0.000,-0.000,1107.500,2024.900,-1.000,0.800,0.000,399.900,0.000,1751.100,0.000,2249.300,0.000,1751.100,2249.300,4000.400,13758.300,13760.300,27518.600,13758.300,0.000,13760.300,0.000,4000.400,27518.600,0.000,0.000,3.000,0.000,30228.100,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,191368.000,6552.000,1308.000,150028.000,3924.000,2.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.062,0.037,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.571,51.199,4.372,0.000,47153302284.000,1278268.000,4.000,4336153020.000,26848.000,1.000,0.000,72.000,0.000,0.000,2555.000,23241.000,-1.000,0.000,12.000,0.000,0.000,48530.000,5.000,0.000,3237.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49827.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
